time,Lvel,Rvel,Lcur,Rcur
0.0,0.30955462925235444,0.3091499826781683,1.64,2.57
0.06666666666666667,0.5590246381332304,0.5594084518223023,2.17,2.17
0.13333333333333333,0.550284448417989,0.5489666272962216,2.3,2.96
0.2,0.5832588436952688,0.5838605550195761,4.93,5.71
0.26666666666666666,0.3080193423344506,0.30782500836452353,3.61,4.01
0.3333333333333333,0.5486829696657951,0.5486829696657951,3.09,3.61
0.4,0.5590836168168466,0.5587022500932336,2.17,3.61
0.4666666666666667,0.5813752253774909,0.5825714706971976,1.91,2.3
0.5333333333333333,0.2953485583256926,0.2957376868610361,2.96,3.09
0.6,0.5673417115308842,0.5667584267006606,3.88,4.27
0.6666666666666666,0.5683719065041679,0.5681779229183302,2.57,3.22
0.7333333333333333,0.5677929223110982,0.567598871414888,2.3,2.83
0.8,0.29757432407481443,0.2981597161877485,1.91,1.78
0.8666666666666667,0.5636221951391913,0.5628493158863436,2.17,2.17
0.9333333333333333,0.5621775506653348,0.5616009583056781,1.91,2.83
1.0,0.5610703198209058,0.5616481471327708,2.43,3.35
1.0666666666666667,0.29792140496678904,0.29929975912063406,6.24,3.88
1.1333333333333333,0.5606070489761507,0.5583055489461426,6.37,4.8
1.2,0.573050072621765,0.5746136471718926,3.88,4.93
1.2666666666666666,0.5604008701161983,0.5590633978724843,2.69,2.83
1.3333333333333333,0.3018858791906041,0.30248092363053297,2.43,2.96
1.4,0.5590425550933127,0.5590425550933127,3.22,3.61
1.4666666666666666,0.5748414230512757,0.5732729607782845,4.01,4.14
1.5333333333333332,0.5624997466087336,0.5636535922428029,2.3,2.69
1.6,0.3000001809177368,0.30019625946735623,2.04,2.69
1.6666666666666667,0.5491967850124977,0.5490085750107799,1.78,1.91
1.7333333333333334,0.5765692870556649,0.5767667422909579,2.43,2.69
1.8,0.5664455755168428,0.5662540793790751,2.43,2.83
1.8666666666666667,0.3093702846696605,0.30898235954781766,2.96,2.96
1.9333333333333333,0.5601257205986916,0.5601257205986916,3.35,3.61
2.0,0.5840507389294652,0.5840507389294652,4.53,4.27
2.0666666666666664,0.3127578187205623,0.31354069185878647,2.17,2.83
2.1333333333333333,0.569939090315497,0.5707198287953813,2.43,3.09
2.2,0.5645568242997804,0.5626553193341362,1.78,1.64
2.2666666666666666,0.5955712580588067,0.5961676244720833,2.57,2.96
2.3333333333333335,0.2902740259525203,0.2904656259696507,3.09,4.01
2.4,0.5693780674255743,0.5709252904348828,6.24,4.53
2.466666666666667,0.5843529800221439,0.5835784896576347,4.66,3.35
2.533333333333333,0.5661483156833952,0.5644092935533097,2.43,3.09
2.6,0.3020591542909936,0.3028341617426703,2.3,2.69
2.6666666666666665,0.5964746986293465,0.5958790181713279,2.17,2.83
2.7333333333333334,0.5659063031875083,0.5670687262683454,2.17,2.57
2.8,0.28519462467414536,0.2840695965689219,2.17,2.57
2.8666666666666667,0.5860477034462921,0.5858522238921072,2.3,2.96
2.933333333333333,0.577797060054195,0.5781891856463593,4.4,4.93
3.0,0.5593931455506215,0.5584417966636306,3.88,4.01
3.0666666666666664,0.29928540281692195,0.3002666664327152,2.3,2.83
3.1333333333333333,0.5702506778957164,0.5700555202372989,1.25,2.96
3.2,0.5746667563663538,0.5746667563663538,1.25,2.17
3.2666666666666666,0.5624330707325748,0.5630117055790075,2.04,2.96
3.3333333333333335,0.2971783589375574,0.29678681959771874,3.48,4.01
3.4,0.5570883205564583,0.5567057049516805,3.61,4.01
3.466666666666667,0.5777745924475771,0.5783661705285814,5.71,5.98
3.533333333333333,0.5561256478385026,0.555556430184625,2.96,2.69
3.6,0.2968392889779643,0.2964630668119593,3.09,2.69
3.6666666666666665,0.5834734912695555,0.583880518469604,3.09,2.96
3.7333333333333334,0.5443522565196686,0.5436058015912906,2.83,2.69
3.8,0.571508878378791,0.5717040658372537,4.14,4.01
3.8666666666666667,0.3041891286458203,0.302662457987623,2.17,2.83
3.933333333333333,0.5636605782800174,0.5640552985729305,2.3,2.96
4.0,0.5692867947307194,0.5692867947307194,1.25,2.83
4.066666666666666,0.5867298969432575,0.5871316291561595,1.64,2.57
4.133333333333333,0.2909921254910899,0.2917568879759548,2.17,2.69
4.2,0.5635512074216416,0.5623920345575587,2.3,2.96
4.266666666666667,0.5694144624072187,0.5692191229690001,2.43,4.93
4.333333333333333,0.5604814575980988,0.5606736007100626,3.61,4.93
4.4,0.29626340143121643,0.29626340143121643,5.85,6.24
4.466666666666667,0.5333323865896582,0.5335147848066861,4.93,5.98
4.533333333333333,0.6141289156723458,0.6139196011134938,3.48,3.75
4.6,0.5585605971483479,0.5589434351176065,2.43,4.14
4.666666666666667,0.2983943244983552,0.2983943244983552,3.75,4.14
4.733333333333333,0.573646709792697,0.5732542043463797,3.35,3.61
4.8,0.5622569677144288,0.5634091336318764,2.3,2.83
4.866666666666666,0.5616145950295587,0.5610385800602976,1.51,1.91
4.933333333333334,0.2975568607511134,0.29775172444512193,1.38,2.04
