time,Lvel,Rvel,Lcur,Rcur
0.0,0.4730457003222326,0.6953851701105116,0.86,6.64
0.06666666666666667,0.5453614788851829,0.5628130462095087,2.83,4.66
0.13333333333333333,0.30410153795102807,0.3025052044184767,0.99,5.19
0.2,0.5430201730332166,0.5460007297291107,0.59,5.06
0.26666666666666666,0.5786945665385381,0.5790906613821648,2.43,3.75
0.3333333333333333,0.5513453821279951,0.5509673599256448,3.09,4.93
0.4,0.2994158284543592,0.2992187146765749,3.88,6.24
0.4666666666666667,0.5750923106034167,0.5768636421555833,3.88,6.11
0.5333333333333333,0.5684232525439408,0.5688112547641073,3.75,3.48
0.6,0.5634364994501172,0.5638221507159968,2.96,3.48
0.6666666666666666,0.29398588975159984,0.2943732229396784,3.75,3.09
0.7333333333333333,0.5572355462234748,0.5547580968045606,3.75,4.01
0.8,0.5680567830156418,0.5690271567481591,3.61,5.71
0.8666666666666667,0.5772190565030855,0.576627441481046,3.22,4.27
0.9333333333333333,0.29519423036213616,0.29616526401464316,2.3,2.83
1.0,0.5699730424968208,0.5703631677825819,2.43,2.83
1.0666666666666667,0.5767031107665717,0.5755185100597591,2.43,2.83
1.1333333333333333,0.5522529681340654,0.5520662700380093,3.48,4.66
1.2,0.3213143625991129,0.32111441588934364,2.96,4.8
1.2666666666666666,0.5441555753473926,0.5447157904215318,3.35,4.8
1.3333333333333333,0.5845352971297756,0.5843380189329717,3.48,5.71
1.4,0.5926607255745585,0.5946336307861915,3.09,2.83
1.4666666666666666,0.2907621779955962,0.28904620448611407,2.83,2.83
1.5333333333333332,0.575279385614775,0.5758640191367412,2.3,4.53
1.6,0.5808912426807122,0.5822507340544216,4.66,4.93
1.6666666666666667,0.29575891046482794,0.29421548496990385,3.22,4.4
1.7333333333333334,0.57147542527706,0.5710900743496985,2.3,4.27
1.8,0.6033817259232054,0.6039853088434354,2.43,3.88
1.8666666666666667,0.55298998167872,0.554318372163192,2.83,3.75
1.9333333333333333,0.29300496690502226,0.2922522245366086,4.93,5.32
2.0,0.6106097103550666,0.611219710065711,4.4,5.45
2.0666666666666664,0.5520678408664148,0.5522561313987704,3.09,3.48
2.1333333333333333,0.5839644301891295,0.5845650106795537,2.57,3.22
2.2,0.28330128882057504,0.28330128882057504,3.22,3.22
2.2666666666666666,0.5851776145678708,0.5849772798829793,4.66,5.45
2.3333333333333335,0.5554534580841001,0.555264399725324,4.27,4.14
2.4,0.5758410801415449,0.5752504739055022,2.43,2.96
2.466666666666667,0.2965824187271568,0.29736495809055297,2.3,2.69
2.533333333333333,0.557801853467263,0.5564646572431977,3.75,4.27
2.6,0.5653863886897627,0.5665493363524774,3.48,4.14
2.6666666666666665,0.5689748516304171,0.567808919557404,4.27,5.19
2.7333333333333334,0.30006335606338247,0.2998662053695169,3.22,4.53
2.8,0.559407934818616,0.5588339868690756,2.69,4.27
2.8666666666666667,0.5711247177723833,0.5719062774272207,2.83,4.14
2.933333333333333,0.5479655699549717,0.5490934579205736,3.09,4.14
3.0,0.2993421925126544,0.3001304537174278,4.14,4.66
3.0666666666666664,0.5818910047904235,0.5822882000155365,4.27,3.35
3.1333333333333333,0.5519883806630358,0.5504802156885467,2.3,3.22
3.2,0.5682091577246635,0.5689888615431535,2.43,4.01
3.2666666666666666,0.29625780077951364,0.29625780077951364,3.75,4.14
3.3333333333333335,0.5845700828071007,0.5823851453586201,2.96,4.01
3.4,0.5493286649947872,0.5515978367606864,4.01,4.27
3.466666666666667,0.5568285481711674,0.55778300231613,3.61,4.01
3.533333333333333,0.29053606246068453,0.2903450459830641,4.8,3.88
3.6,0.5805660412744725,0.5797729182672668,3.48,4.14
3.6666666666666665,0.5716995536429975,0.5732658537899646,3.88,3.09
3.7333333333333334,0.5735708350302172,0.5716139232764466,4.14,4.27
3.8,0.29829657526114534,0.29908311863691633,2.57,4.14
3.8666666666666667,0.5535396372631519,0.5542976511450597,3.35,3.22
3.933333333333333,0.5644205153512913,0.5644205153512913,3.88,4.53
4.0,0.5828648228138681,0.5826662993728553,3.35,3.48
4.066666666666666,0.2903017315890459,0.2908750727310914,2.3,2.69
4.133333333333333,0.5857120609819504,0.5837239005577075,2.69,2.57
4.2,0.5439516949635042,0.545081006440937,2.3,2.69
4.266666666666667,0.5823085325772973,0.5835054668683093,5.32,5.58
4.333333333333333,0.2863898997127616,0.2860133186480505,4.66,4.53
4.4,0.5708803494627048,0.570101522246521,3.88,4.4
4.466666666666667,0.5482717780021881,0.5490129362015828,3.48,4.53
4.533333333333333,0.33279019425444595,0.3325815483646313,4.01,4.4
4.6,0.5509445449298923,0.5503802452935694,3.61,4.53
4.666666666666667,0.5382032841469467,0.5749842617246321,2.83,4.53
4.733333333333333,0.5272120794049991,0.6243957996887621,3.35,4.93
4.8,0.30826462353225415,0.30846729586856725,2.43,4.4
4.866666666666666,0.5587469892233423,0.560823413845456,2.43,4.53
4.933333333333334,0.5992379712012373,0.600635261607103,1.12,3.09
5.0,0.5915340140234127,0.5911280195045222,2.43,2.83
5.066666666666666,0.29084612165266466,0.29009844524738787,2.69,4.14
5.133333333333333,0.5729180379341815,0.5761591715930439,3.22,4.4
5.2,0.5776549328773988,0.5764679706865548,3.61,2.83
5.266666666666667,0.29658118132171074,0.29639094323234466,3.48,4.01
5.333333333333333,0.5960178925314166,0.595223466816613,2.57,3.35
5.4,0.5464674602464067,0.5666787480294211,4.01,5.19
5.466666666666667,0.4634999417510431,0.6958446516450648,1.38,9.78
5.533333333333333,0.21130675406738966,0.372091984207758,0.59,7.82
5.6,0.41226939687977,0.7289654822071475,0.59,7.42
5.666666666666667,0.42870418705886226,0.7184382410362868,0.0,8.87
5.733333333333333,0.5380910688239122,0.5778082236554856,3.48,3.61
5.8,0.28415511009442523,0.28062176775686365,0.73,6.9
5.866666666666666,0.5890860965873532,0.5939378695173795,1.25,7.03
5.933333333333334,0.5689147118915507,0.5702776150343436,2.17,3.88
6.0,0.5674359125044325,0.567824434183655,2.17,3.88
6.066666666666666,0.3058097326429345,0.3038778960501175,1.91,3.22
6.133333333333333,0.5565232577680217,0.5553882681192766,2.3,4.14
6.2,0.5837595380380052,0.586725795853239,2.3,5.06
6.266666666666667,0.5376229221749985,0.5376229221749985,3.61,5.58
6.333333333333333,0.3195847793075107,0.3195847793075107,3.35,4.93
6.4,0.5642552504915131,0.5638690388210877,2.69,5.32
6.466666666666667,0.5557205580136079,0.5562907227448121,3.48,5.45
6.533333333333333,0.5741704185989429,0.5741704185989429,3.61,4.27
6.6,0.2969487779191725,0.29597389683604985,3.09,3.75
6.666666666666667,0.5805610965627587,0.5791788082376091,2.57,3.75
6.733333333333333,0.5414285421271093,0.5431082583901716,3.48,4.8
6.8,0.5770858436414829,0.5770858436414829,3.22,4.01
6.866666666666666,0.29934773124271885,0.2995444117494486,2.3,3.09
6.933333333333334,0.5576595275263059,0.554795818894709,2.3,4.14
7.0,0.5630299104426991,0.5649587556309235,3.61,6.37
7.066666666666666,0.5652572877080855,0.5654502741497748,2.3,3.88
7.133333333333333,0.2939322820838738,0.29451586702513893,2.43,3.88
7.2,0.5805900157529506,0.5795965352331817,3.48,6.11
7.266666666666667,0.5561005022115633,0.5578121658640612,3.35,5.45
7.333333333333333,0.5680628317480556,0.5672849298901329,3.09,4.4
7.3999999999999995,0.2946356651114267,0.2956080600457878,3.35,5.71
7.466666666666667,0.5584933136858179,0.5588728538242385,4.93,4.93
7.533333333333333,0.5766381752488052,0.5774294454721312,2.43,3.48
7.6,0.5727830301626001,0.5735703607882532,2.3,3.22
7.666666666666667,0.2884938732535744,0.2892555732489634,4.01,4.27
7.733333333333333,0.5703882726517305,0.5701938000050712,4.27,4.8
7.8,0.561650269607109,0.5610814138310045,2.69,3.35
7.866666666666666,0.31848495532836674,0.3204917918458738,4.93,4.8
7.933333333333334,0.5400763480726908,0.5406293272686696,5.19,3.61
8.0,0.5941195153316917,0.5915154850891724,3.35,3.09
8.066666666666666,0.5960361806621323,0.5972262695419901,3.61,3.61
8.133333333333333,0.290709524448658,0.28956574927049933,2.3,3.35
8.2,0.5595947122110693,0.5595947122110693,2.43,4.14
8.266666666666666,0.5987170926040696,0.5989163329011092,4.01,4.66
8.333333333333334,0.5657093273332277,0.5655159885337289,3.22,5.06
8.4,0.3016172167274089,0.3021972498365001,3.48,4.14
8.466666666666667,0.5823493451796087,0.5817664129021517,3.88,3.88
8.533333333333333,0.5628544499608243,0.5630474065771977,4.27,4.66
8.6,0.29273449232000787,0.293299980714702,6.11,6.11
8.666666666666666,0.6047334295630408,0.606544008693469,6.11,5.85
8.733333333333333,0.5727845209669978,0.5700541895766206,3.88,4.27
8.8,0.5749200979935777,0.5753128029785459,2.3,2.96
8.866666666666667,0.2859957444449093,0.28543423447544936,2.57,3.09
8.933333333333334,0.575113902018962,0.5786872711029596,5.06,4.66
9.0,0.5614847007401541,0.5589951710301876,4.93,4.14
9.066666666666666,0.5782822357932196,0.5784796017440021,3.88,3.22
9.133333333333333,0.2993870516450185,0.2978287585980698,2.43,2.96
9.2,0.5586474257583711,0.5599894065340432,2.3,2.83
9.266666666666666,0.5746981469005504,0.5727279784161468,2.3,2.69
9.333333333333334,0.5565645883152572,0.5586749676573696,5.45,5.85
9.4,0.31175635214484165,0.31294173751421367,6.76,4.8
9.466666666666667,0.5504133743992823,0.5485022168492848,5.06,4.66
9.533333333333333,0.5654104955191163,0.5654104955191163,4.14,5.06
9.6,0.5240966187706166,0.5244562047869258,4.27,3.88
9.666666666666666,0.3149678939030473,0.3145559018900937,5.71,5.71
9.733333333333333,0.5772423541866543,0.5758609194928743,4.4,4.93
9.8,0.5611482192575605,0.5624948210864268,2.3,4.14
9.866666666666667,0.5682123500730543,0.5689928615429348,4.4,4.4
9.933333333333334,0.2936531611242591,0.29384509129492853,5.85,5.45
10.0,0.5724131349835828,0.5737872405888246,5.19,3.61
10.066666666666666,0.5808792612201007,0.5781018330585292,4.01,4.27
10.133333333333333,0.5515693679334382,0.5536443552957049,4.01,3.35
10.2,0.3012805374196028,0.29951176714120986,3.61,4.14
10.266666666666666,0.5617892313350031,0.5627525187687051,2.96,3.09
10.333333333333334,0.5784630825770574,0.5760809422232739,3.61,2.96
10.4,0.5528862661410054,0.5526971158617919,5.32,7.42
10.466666666666667,0.29900615717748136,0.30075928774073696,3.61,3.75
10.533333333333333,0.569612412898914,0.5692224009763539,2.57,2.69
10.6,0.5754774172380214,0.5740964292638472,1.51,2.83
10.666666666666666,0.5624697776648573,0.563632305624206,7.16,7.42
10.733333333333333,0.28991270058030333,0.2902889662526983,4.27,4.93
10.8,0.563602375384305,0.5645694350538045,4.4,3.88
10.866666666666667,0.5706627143696716,0.5691045909174678,3.88,4.01
10.933333333333334,0.5704347454288095,0.571216162888301,3.22,4.01
11.0,0.2920192013642613,0.2920192013642613,3.35,4.4
11.066666666666666,0.5722720164871195,0.5734507436065573,3.48,4.27
11.133333333333333,0.5505223791034435,0.5488484934913046,3.88,4.66
11.2,0.6061671099727347,0.6063695705973081,5.45,4.4
11.266666666666666,0.29513810506687993,0.29513810506687993,6.24,5.85
11.333333333333334,0.562938265074509,0.5619921503432913,3.75,5.06
11.4,0.596194771806252,0.5959963708838539,2.43,2.96
11.466666666666667,0.2984791426785066,0.30024994840303304,2.3,2.96
11.533333333333333,0.5628124800812063,0.5603179140256129,3.22,5.06
11.6,0.5900089344605269,0.5904007066613639,8.47,8.47
11.666666666666666,0.559619372862853,0.5598097843541299,3.09,4.01
11.733333333333333,0.30197679652038206,0.30217074436657365,2.3,2.83
11.8,0.5829361327732314,0.5823508555314911,2.3,3.09
11.866666666666667,0.5703381441430078,0.5701435558986738,3.88,4.8
11.933333333333334,0.5602038782793858,0.5640018706745002,5.19,4.93
12.0,0.32124287280746444,0.32044425783466773,6.5,4.66
12.066666666666666,0.5582538052790214,0.5553948749003305,3.61,4.8
12.133333333333333,0.5771293998805159,0.5779213441685167,3.88,4.66
12.2,0.2835460375487672,0.2840803579712837,5.19,5.71
12.266666666666666,0.6321247705588613,0.6329738300223385,5.85,5.19
12.333333333333334,0.5741882400087754,0.5734030253215839,2.3,2.83
12.4,0.5560899947800043,0.5566642701618769,4.27,6.24
12.466666666666667,0.3032710149032572,0.30287484114113666,6.11,5.19
